address,create_time,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0xda9ca86416e9fbafb077b0760c29ce6df8f69b13,2020-01-20T12:10:25,4,0,8000000000000000.0,0.0,2000000000000000.0,0,3464101615137755.0,0,0.75,0,216.5,866
0x81e7a173ac81c189ccb1b7c6b4bb6326b6d0aea9,2020-01-18T14:00:45,3,0,1000000000000000.0,0.0,333333333333333.3,0,471404520791031.7,0,0.6666666666666666,0,324.3333333333333,973
0x29eb9e86af1f5e0d3b5d42af066dcfc841348750,2020-01-17T17:19:51,8,0,3000000000000000.0,0.0,375000000000000.0,0,992156741649221.4,0,0.875,0,2347.0,18776
0x32e7fc65fe7223553a593fbb21bb9ad381e987bc,2020-01-17T15:57:57,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0xf599544e0ab9c3792894660b46473d0749849153,2020-01-17T15:09:51,6,0,2000000000000000.0,0.0,333333333333333.3,0,659966329107444.4,0,0.8,0,855.6666666666666,5134
0x9846ddbc42dacc4060e61b92c326edcc72374b82,2020-01-17T15:07:56,0,0,0.0,0.0,0,0,0,0,0,0,0,7522
0x520d4f900707bb9ff12a74935cb54ed9f91d2779,2020-01-14T15:36:30,8,0,5003000000000000.0,0.0,625375000000000.0,0,1653453124335552.5,0,0.8748500899460324,0,22803.125,182425
0x15eb5c8c5d02a4bf61122252019ca40a5687c812,2020-01-13T16:57:31,18,0,2000000000000000.0,0.0,111111111111111.11,0,458122847290851.2,0,0.9444444444444444,0,30243.333333333332,544380
0x644cd05481d71116ea43d3808dea5b3f41ce039a,2020-01-15T00:28:40,0,0,0.0,0.0,0,0,0,0,0,0,0,3462
0x659cc081daa06691d023c36792c13ef53a698a15,2020-03-14T14:59:19,0,0,0.0,0.0,0,0,0,0,0,0,0,0
0x66fd89c9917abbc157a2131096eb6fbd95bf6da7,2020-03-19T03:35:33,0,0,0.0,0.0,0,0,0,0,0,0,0,0
